"ITTER107","Territory","VARICT","Data type","ATECO_2007","NACE 2007","CLLVT","Size classes of persons employed","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","CD-CG","manufacture of coke and refined petroleum products, of chemicals and chemical products, of basic pharmaceutical products and preparations, of rubber, plastic and of other non-metallic mineral products","W_GE10","10 and over","2018","2018",1.87,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","CJ-CK","manufacture of electrical equipment and of machinery and equipment n.e.c. ","W_GE10","10 and over","2018","2018",4,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","JA_X_58","motion picture, video and television programme production, sound recording","W_GE10","10 and over","2018","2018",8.79,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0031","professional, scientific and technical activities except veterinary activities","W_GE10","10 and over","2018","2018",3.46,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0032","administrative and support service activities except travel agency, tour operator and other reservation service and related activities (N escluso 79)","W_GE10","10 and over","2018","2018",0.66,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0033","ict sector","W_GE10","10 and over","2018","2018",3.62,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W10_49","10-49","2018","2018",2.88,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE10","10 and over","2018","2018",3.27,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W50_99","50-99","2018","2018",4.39,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W100_249","100-249","2018","2018",8.2,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0034","total non financial services (g-n, including 951 and excluding 75 and  k)","W_GE250","250 and over","2018","2018",11.09,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W10_49","10-49","2018","2018",2.2,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",2.64,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W50_99","50-99","2018","2018",3.91,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W100_249","100-249","2018","2018",7.06,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE250","250 and over","2018","2018",11.64,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W10_49","10-49","2018","2018",4.86,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE10","10 and over","2018","2018",6.49,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W50_99","50-99","2018","2018",4.15,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2018","2018",11.59,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2018","2018",24.97,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2018","2018",2.85,,
"ITC","Nord-ovest","E_BD_PERC","enterprises analysing big data (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",8.36,,
"ITC","Nord-ovest","E_BDODS_PERC","enterprises analysing big own data from smart devices or sensors (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",3.64,,
"ITC","Nord-ovest","E_BDLOC_PERC","enterprises analysing big geolocation data from the use of portable devices (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",2.84,,
"ITC","Nord-ovest","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",2.69,,
"ITC","Nord-ovest","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",2.9,,
"ITC","Nord-ovest","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",6.91,,
"ITC","Nord-ovest","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",3.48,,
"ITD","Nord-est","E_BD_PERC","enterprises analysing big data (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",6.34,,
"ITD","Nord-est","E_BDODS_PERC","enterprises analysing big own data from smart devices or sensors (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",2.5,,
"ITD","Nord-est","E_BDLOC_PERC","enterprises analysing big geolocation data from the use of portable devices (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",2.26,,
"ITD","Nord-est","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",2.23,,
"ITD","Nord-est","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",2.26,,
"ITD","Nord-est","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",5.34,,
"ITD","Nord-est","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",1.96,,
"ITE","Centro (I)","E_BD_PERC","enterprises analysing big data (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",7.55,,
"ITE","Centro (I)","E_BDODS_PERC","enterprises analysing big own data from smart devices or sensors (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",1.83,,
"ITE","Centro (I)","E_BDLOC_PERC","enterprises analysing big geolocation data from the use of portable devices (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",3.04,,
"ITE","Centro (I)","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",3.52,,
"ITE","Centro (I)","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",2.65,,
"ITE","Centro (I)","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",6.17,,
"ITE","Centro (I)","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",3.25,,
"ITFG","Mezzogiorno","E_BD_PERC","enterprises analysing big data (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",5.56,,
"ITFG","Mezzogiorno","E_BDODS_PERC","enterprises analysing big own data from smart devices or sensors (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",1.52,,
"ITFG","Mezzogiorno","E_BDLOC_PERC","enterprises analysing big geolocation data from the use of portable devices (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",2.13,,
"ITFG","Mezzogiorno","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",2.01,,
"ITFG","Mezzogiorno","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",2.43,,
"ITFG","Mezzogiorno","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",4.81,,
"ITFG","Mezzogiorno","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2018","2018",1.56,,
"IT","Italy","E_BD_PERC","enterprises analysing big data (percentages)","47","retail trade, except of motor vehicles and motorcycles","W_GE10","10 and over","2018","2018",7.93,,
"IT","Italy","E_BDODS_PERC","enterprises analysing big own data from smart devices or sensors (percentages)","47","retail trade, except of motor vehicles and motorcycles","W_GE10","10 and over","2018","2018",1.64,,
"IT","Italy","E_BDLOC_PERC","enterprises analysing big geolocation data from the use of portable devices (percentages)","47","retail trade, except of motor vehicles and motorcycles","W_GE10","10 and over","2018","2018",2.01,,
"IT","Italy","E_BDSM_PERC","enterprises analysing big data generated from social media (percentages)","47","retail trade, except of motor vehicles and motorcycles","W_GE10","10 and over","2018","2018",3.9,,
"IT","Italy","E_BDOTH_PERC","enterprises analysing other big data sources (percentages)","47","retail trade, except of motor vehicles and motorcycles","W_GE10","10 and over","2018","2018",3.38,,
"IT","Italy","E_BDOWN_PERC","enterprises analysing big data through enterprises's own employees (incl. those employed in parent or affiliate enterprisess)  (percentages)","47","retail trade, except of motor vehicles and motorcycles","W_GE10","10 and over","2018","2018",6.23,,
"IT","Italy","E_BDEXT_PERC","enterprises analysing big data through external service provider  (percentages)  ","47","retail trade, except of motor vehicles and motorcycles","W_GE10","10 and over","2018","2018",3.82,,
